season,round,position,points,wins,constructorId
2008,15,7,28.0,0,red_bull
2008,15,8,26.0,0,williams
2008,15,9,14.0,0,honda
2008,15,10,0.0,0,force_india
2008,15,11,0.0,0,super_aguri
2008,16,1,142.0,7,ferrari
2008,16,2,135.0,5,mclaren
2008,16,3,128.0,1,bmw_sauber
2008,16,4,66.0,2,renault
2008,16,5,50.0,0,toyota
2008,16,6,34.0,1,toro_rosso
2008,16,7,29.0,0,red_bull
2008,16,8,26.0,0,williams
2008,16,9,14.0,0,honda
2008,16,10,0.0,0,force_india
2008,16,11,0.0,0,super_aguri
2008,17,1,156.0,7,ferrari
2008,17,2,145.0,6,mclaren
2008,17,3,135.0,1,bmw_sauber
2008,17,4,72.0,2,renault
2008,17,5,52.0,0,toyota
2008,17,6,34.0,1,toro_rosso
2008,17,7,29.0,0,red_bull
2008,17,8,26.0,0,williams
2008,17,9,14.0,0,honda
2008,17,10,0.0,0,force_india
2008,17,11,0.0,0,super_aguri
2008,18,1,172.0,8,ferrari
2008,18,2,151.0,6,mclaren
2008,18,3,135.0,1,bmw_sauber
2008,18,4,80.0,2,renault
2008,18,5,56.0,0,toyota
2008,18,6,39.0,1,toro_rosso
2008,18,7,29.0,0,red_bull
2008,18,8,26.0,0,williams
2008,18,9,14.0,0,honda
2008,18,10,0.0,0,force_india
2008,18,11,0.0,0,super_aguri
2009,1,1,18.0,1,brawn
2009,1,2,11.0,0,toyota
2009,1,3,4.0,0,renault
2009,1,4,3.0,0,williams
2009,1,5,3.0,0,toro_rosso
2009,1,6,0.0,0,force_india
2009,1,7,0.0,0,bmw_sauber
2009,1,8,0.0,0,red_bull
2009,1,9,0.0,0,ferrari
2009,2,1,25.0,2,brawn
2009,2,2,16.5,0,toyota
2009,2,3,4.0,0,bmw_sauber
2009,2,4,4.0,0,renault
2009,2,5,3.5,0,williams
2009,2,6,3.0,0,toro_rosso
2009,2,7,1.5,0,red_bull
2009,2,8,1.0,0,mclaren
2009,2,9,0.0,0,force_india
2009,2,10,0.0,0,ferrari
2009,3,1,36.0,2,brawn
2009,3,2,19.5,1,red_bull
2009,3,3,18.5,0,toyota
2009,3,4,8.0,0,mclaren
2009,3,5,4.0,0,bmw_sauber
2009,3,6,4.0,0,renault
2009,3,7,4.0,0,toro_rosso
2009,3,8,3.5,0,williams
2009,3,9,0.0,0,ferrari
2009,3,10,0.0,0,force_india
2009,4,1,50.0,3,brawn
2009,4,2,27.5,1,red_bull
2009,4,3,26.5,0,toyota
2009,4,4,13.0,0,mclaren
2009,4,5,5.0,0,renault
2009,4,6,4.0,0,bmw_sauber
2009,4,7,4.0,0,toro_rosso
2009,4,8,3.5,0,williams
2009,4,9,3.0,0,ferrari
2009,4,10,0.0,0,force_india
2009,5,1,68.0,4,brawn
2009,5,2,38.5,1,red_bull
2009,5,3,26.5,0,toyota
2009,5,4,13.0,0,mclaren
2009,5,5,9.0,0,renault
2009,5,6,6.0,0,bmw_sauber
2009,5,7,6.0,0,ferrari
2009,5,8,4.5,0,williams
2009,5,9,4.0,0,toro_rosso
2009,5,10,0.0,0,force_india
2009,6,1,86.0,5,brawn
2009,6,2,42.5,1,red_bull
2009,6,3,26.5,0,toyota
2009,6,4,17.0,0,ferrari
2009,6,5,13.0,0,mclaren
2009,6,6,11.0,0,renault
2009,6,7,7.5,0,williams
2009,6,8,6.0,0,bmw_sauber
2009,6,9,5.0,0,toro_rosso
2009,6,10,0.0,0,force_india
2009,7,1,96.0,6,brawn
2009,7,2,56.5,1,red_bull
2009,7,3,32.5,0,toyota
2009,7,4,20.0,0,ferrari
2009,7,5,13.0,0,mclaren
2009,7,6,11.5,0,williams
2009,7,7,11.0,0,renault
2009,7,8,8.0,0,bmw_sauber
2009,7,9,5.0,0,toro_rosso
2009,7,10,0.0,0,force_india
2009,8,1,105.0,6,brawn
2009,8,2,74.5,2,red_bull
2009,8,3,34.5,0,toyota
2009,8,4,26.0,0,ferrari
2009,8,5,15.5,0,williams
2009,8,6,13.0,0,mclaren
2009,8,7,11.0,0,renault
2009,8,8,8.0,0,bmw_sauber
2009,8,9,5.0,0,toro_rosso
2009,8,10,0.0,0,force_india
2009,9,1,112.0,6,brawn
2009,9,2,92.5,3,red_bull
2009,9,3,34.5,0,toyota
2009,9,4,32.0,0,ferrari
2009,9,5,20.5,0,williams
2009,9,6,14.0,0,mclaren
2009,9,7,13.0,0,renault
2009,9,8,8.0,0,bmw_sauber
2009,9,9,5.0,0,toro_rosso
2009,9,10,0.0,0,force_india
2009,10,1,114.0,6,brawn
2009,10,2,98.5,3,red_bull
2009,10,3,40.0,0,ferrari
2009,10,4,38.5,0,toyota
2009,10,5,28.0,1,mclaren
2009,10,6,25.5,0,williams
2009,10,7,13.0,0,renault
2009,10,8,8.0,0,bmw_sauber
2009,10,9,5.0,0,toro_rosso
2009,10,10,0.0,0,force_india
2009,11,1,126.0,7,brawn
2009,11,2,98.5,3,red_bull
2009,11,3,46.0,0,ferrari
2009,11,4,41.0,1,mclaren
2009,11,5,38.5,0,toyota
2009,11,6,29.5,0,williams
2009,11,7,16.0,0,renault
2009,11,8,9.0,0,bmw_sauber
2009,11,9,5.0,0,toro_rosso
2009,11,10,0.0,0,force_india
2009,12,1,128.0,7,brawn
2009,12,2,104.5,3,red_bull
2009,12,3,56.0,1,ferrari
2009,12,4,44.0,1,mclaren
2009,12,5,38.5,0,toyota
2009,12,6,30.5,0,williams
2009,12,7,18.0,0,bmw_sauber
2009,12,8,16.0,0,renault
2009,12,9,8.0,0,force_india
2009,12,10,5.0,0,toro_rosso
2009,13,1,146.0,8,brawn
2009,13,2,105.5,3,red_bull
2009,13,3,62.0,1,ferrari
2009,13,4,47.0,1,mclaren
2009,13,5,38.5,0,toyota
2009,13,6,30.5,0,williams
2009,13,7,20.0,0,bmw_sauber
2009,13,8,20.0,0,renault
2009,13,9,13.0,0,force_india
2009,13,10,5.0,0,toro_rosso
2009,14,1,153.0,8,brawn
2009,14,2,110.5,3,red_bull
2009,14,3,62.0,1,ferrari
2009,14,4,59.0,2,mclaren
2009,14,5,46.5,0,toyota
2009,14,6,30.5,0,williams
2009,14,7,26.0,0,renault
2009,14,8,21.0,0,bmw_sauber
2009,14,9,13.0,0,force_india
2009,14,10,5.0,0,toro_rosso
2009,15,1,156.0,8,brawn
2009,15,2,120.5,4,red_bull
2009,15,3,67.0,1,ferrari
2009,15,4,65.0,2,mclaren
2009,15,5,54.5,0,toyota
2009,15,6,34.5,0,williams
2009,15,7,26.0,0,renault
2009,15,8,24.0,0,bmw_sauber
2009,15,9,13.0,0,force_india
2009,15,10,5.0,0,toro_rosso
2009,16,1,161.0,8,brawn
2009,16,2,135.5,5,red_bull
2009,16,3,71.0,2,mclaren
2009,16,4,70.0,1,ferrari
2009,16,5,54.5,0,toyota
2009,16,6,34.5,0,williams
2009,16,7,32.0,0,bmw_sauber
2009,16,8,26.0,0,renault
2009,16,9,13.0,0,force_india
2009,16,10,7.0,0,toro_rosso
2009,17,1,172.0,8,brawn
2009,17,2,153.5,6,red_bull
2009,17,3,71.0,2,mclaren
2009,17,4,70.0,1,ferrari
2009,17,5,59.5,0,toyota
2009,17,6,36.0,0,bmw_sauber
2009,17,7,34.5,0,williams
2009,17,8,26.0,0,renault
2009,17,9,13.0,0,force_india
2009,17,10,8.0,0,toro_rosso
2010,1,1,43.0,1,ferrari
2010,1,2,21.0,0,mclaren
2010,1,3,18.0,0,mercedes
2010,1,4,16.0,0,red_bull
2010,1,5,2.0,0,force_india
2010,1,6,1.0,0,williams
2010,1,7,0.0,0,renault
2010,1,8,0.0,0,toro_rosso
2010,1,9,0.0,0,lotus_racing
2010,1,10,0.0,0,sauber
2010,1,11,0.0,0,hrt
2010,1,12,0.0,0,virgin
2010,2,1,70.0,1,ferrari
2010,2,2,54.0,1,mclaren
2010,2,3,29.0,0,mercedes
2010,2,4,18.0,0,renault
2010,2,5,18.0,0,red_bull
2010,2,6,8.0,0,force_india
2010,2,7,5.0,0,williams
2010,2,8,0.0,0,toro_rosso
2010,2,9,0.0,0,sauber
2010,2,10,0.0,0,lotus_racing
2010,2,11,0.0,0,hrt
2010,2,12,0.0,0,virgin
2010,3,1,76.0,1,ferrari
2010,3,2,66.0,1,mclaren
2010,3,3,61.0,1,red_bull
2010,3,4,44.0,0,mercedes
2010,3,5,30.0,0,renault
2010,3,6,18.0,0,force_india
2010,3,7,6.0,0,williams
2010,3,8,2.0,0,toro_rosso
2010,3,9,0.0,0,sauber
2010,3,10,0.0,0,lotus_racing
2010,3,11,0.0,0,hrt
2010,3,12,0.0,0,virgin
2010,4,1,109.0,2,mclaren
2010,4,2,90.0,1,ferrari
2010,4,3,73.0,1,red_bull
2010,4,4,60.0,0,mercedes
2010,4,5,46.0,0,renault
2010,4,6,18.0,0,force_india
2010,4,7,6.0,0,williams
2010,4,8,2.0,0,toro_rosso
2010,4,9,0.0,0,sauber
2010,4,10,0.0,0,lotus_racing
2010,4,11,0.0,0,hrt
2010,4,12,0.0,0,virgin
2010,5,1,119.0,2,mclaren
2010,5,2,116.0,1,ferrari
2010,5,3,113.0,2,red_bull
2010,5,4,72.0,0,mercedes
2010,5,5,50.0,0,renault
2010,5,6,24.0,0,force_india
2010,5,7,8.0,0,williams
2010,5,8,3.0,0,toro_rosso
2010,5,9,0.0,0,sauber
2010,5,10,0.0,0,lotus_racing
2010,5,11,0.0,0,hrt
2010,5,12,0.0,0,virgin
2010,6,1,156.0,3,red_bull
2010,6,2,136.0,1,ferrari
2010,6,3,129.0,2,mclaren
2010,6,4,78.0,0,mercedes
2010,6,5,65.0,0,renault
2010,6,6,30.0,0,force_india
2010,6,7,8.0,0,williams
2010,6,8,4.0,0,toro_rosso
2010,6,9,0.0,0,sauber
2010,6,10,0.0,0,lotus_racing
2010,6,11,0.0,0,hrt
2010,6,12,0.0,0,virgin
2010,7,1,172.0,3,mclaren
2010,7,2,171.0,3,red_bull
2010,7,3,146.0,1,ferrari
2010,7,4,100.0,0,mercedes
2010,7,5,73.0,0,renault
2010,7,6,32.0,0,force_india
2010,7,7,8.0,0,williams
2010,7,8,4.0,0,toro_rosso
2010,7,9,1.0,0,sauber
2010,7,10,0.0,0,lotus_racing
2010,7,11,0.0,0,hrt
2010,7,12,0.0,0,virgin
2010,8,1,215.0,4,mclaren
2010,8,2,193.0,3,red_bull
2010,8,3,161.0,1,ferrari
2010,8,4,108.0,0,mercedes
2010,8,5,79.0,0,renault
2010,8,6,35.0,0,force_india
2010,8,7,8.0,0,toro_rosso
2010,8,8,8.0,0,williams
2010,8,9,1.0,0,sauber
2010,8,10,0.0,0,lotus_racing
2010,8,11,0.0,0,hrt
2010,8,12,0.0,0,virgin
2010,9,1,248.0,4,mclaren
2010,9,2,218.0,4,red_bull
2010,9,3,165.0,1,ferrari
2010,9,4,109.0,0,mercedes
2010,9,5,89.0,0,renault
2010,9,6,43.0,0,force_india
2010,9,7,20.0,0,williams
2010,9,8,10.0,0,toro_rosso
2010,9,9,7.0,0,sauber
2010,9,10,0.0,0,lotus_racing
2010,9,11,0.0,0,hrt
2010,9,12,0.0,0,virgin
2010,10,1,278.0,4,mclaren
2010,10,2,249.0,5,red_bull
2010,10,3,165.0,1,ferrari
2010,10,4,126.0,0,mercedes
2010,10,5,89.0,0,renault
2010,10,6,47.0,0,force_india
2010,10,7,31.0,0,williams
2010,10,8,15.0,0,sauber
2010,10,9,10.0,0,toro_rosso
2010,10,10,0.0,0,lotus_racing
2010,10,11,0.0,0,hrt
2010,10,12,0.0,0,virgin
2010,11,1,300.0,4,mclaren
2010,11,2,272.0,5,red_bull
2010,11,3,208.0,2,ferrari
2010,11,4,132.0,0,mercedes
2010,11,5,96.0,0,renault
2010,11,6,47.0,0,force_india
2010,11,7,31.0,0,williams
2010,11,8,15.0,0,sauber
2010,11,9,10.0,0,toro_rosso
2010,11,10,0.0,0,lotus_racing
2010,11,11,0.0,0,hrt
2010,11,12,0.0,0,virgin
2010,12,1,312.0,6,red_bull
2010,12,2,304.0,4,mclaren
2010,12,3,238.0,2,ferrari
2010,12,4,132.0,0,mercedes
2010,12,5,106.0,0,renault
2010,12,6,47.0,0,force_india
2010,12,7,40.0,0,williams
2010,12,8,23.0,0,sauber
2010,12,9,10.0,0,toro_rosso
2010,12,10,0.0,0,lotus_racing
2010,12,11,0.0,0,hrt
2010,12,12,0.0,0,virgin
2010,13,1,330.0,6,red_bull
2010,13,2,329.0,5,mclaren
2010,13,3,250.0,2,ferrari
2010,13,4,146.0,0,mercedes
2010,13,5,123.0,0,renault
2010,13,6,58.0,0,force_india
2010,13,7,40.0,0,williams
2010,13,8,27.0,0,sauber
2010,13,9,10.0,0,toro_rosso
2010,13,10,0.0,0,lotus_racing
2010,13,11,0.0,0,hrt
2010,13,12,0.0,0,virgin
2010,14,1,350.0,6,red_bull
2010,14,2,347.0,5,mclaren
2010,14,3,290.0,3,ferrari
2010,14,4,158.0,0,mercedes
2010,14,5,127.0,0,renault
2010,14,6,58.0,0,force_india
2010,14,7,47.0,0,williams
2010,14,8,27.0,0,sauber
2010,14,9,10.0,0,toro_rosso
2010,14,10,0.0,0,lotus_racing
2010,14,11,0.0,0,hrt
2010,14,12,0.0,0,virgin
2010,15,1,383.0,6,red_bull
2010,15,2,359.0,5,mclaren
2010,15,3,319.0,4,ferrari
2010,15,4,168.0,0,mercedes
2010,15,5,133.0,0,renault
2010,15,6,60.0,0,force_india
2010,15,7,56.0,0,williams
2010,15,8,27.0,0,sauber
2010,15,9,10.0,0,toro_rosso
2010,15,10,0.0,0,lotus_racing
2010,15,11,0.0,0,hrt
2010,15,12,0.0,0,virgin
2010,16,1,426.0,7,red_bull
2010,16,2,381.0,5,mclaren
2010,16,3,334.0,4,ferrari
2010,16,4,176.0,0,mercedes
2010,16,5,133.0,0,renault
2010,16,6,60.0,0,force_india
2010,16,7,58.0,0,williams
2010,16,8,37.0,0,sauber
2010,16,9,11.0,0,toro_rosso
2010,16,10,0.0,0,lotus_racing
2010,16,11,0.0,0,hrt
2010,16,12,0.0,0,virgin
2010,17,1,426.0,7,red_bull
2010,17,2,399.0,5,mclaren
2010,17,3,374.0,5,ferrari
2010,17,4,188.0,0,mercedes
2010,17,5,143.0,0,renault
2010,17,6,68.0,0,force_india
2010,17,7,65.0,0,williams
2010,17,8,43.0,0,sauber
2010,17,9,11.0,0,toro_rosso
2010,17,10,0.0,0,lotus_racing
2010,17,11,0.0,0,hrt
2010,17,12,0.0,0,virgin
2010,18,1,469.0,8,red_bull
2010,18,2,421.0,5,mclaren
2010,18,3,389.0,5,ferrari
2010,18,4,202.0,0,mercedes
2010,18,5,145.0,0,renault
2010,18,6,69.0,0,williams
2010,18,7,68.0,0,force_india
2010,18,8,44.0,0,sauber
2010,18,9,11.0,0,toro_rosso
2010,18,10,0.0,0,lotus_racing
2010,18,11,0.0,0,hrt
2010,18,12,0.0,0,virgin
2010,19,1,498.0,9,red_bull
2010,19,2,454.0,5,mclaren
2010,19,3,396.0,5,ferrari
2010,19,4,214.0,0,mercedes
2010,19,5,163.0,0,renault
2010,19,6,69.0,0,williams
2010,19,7,68.0,0,force_india
2010,19,8,44.0,0,sauber
2010,19,9,13.0,0,toro_rosso
2010,19,10,0.0,0,lotus_racing
2010,19,11,0.0,0,hrt
2010,19,12,0.0,0,virgin
2011,1,1,35.0,1,red_bull
2011,1,2,26.0,0,mclaren
2011,1,3,18.0,0,ferrari
2011,1,4,15.0,0,renault
2011,1,5,4.0,0,toro_rosso
2011,1,6,3.0,0,force_india
2011,1,7,0.0,0,lotus_racing
2011,1,8,0.0,0,virgin
2011,1,9,0.0,0,williams
2011,1,10,0.0,0,mercedes
2011,2,1,72.0,2,red_bull
2011,2,2,48.0,0,mclaren
2011,2,3,36.0,0,ferrari
2011,2,4,30.0,0,renault
2011,2,5,6.0,0,sauber
2011,2,6,4.0,0,toro_rosso
2011,2,7,4.0,0,force_india
2011,2,8,2.0,0,mercedes
2011,2,9,0.0,0,lotus_racing
2011,2,10,0.0,0,virgin
2011,2,11,0.0,0,williams
2011,2,12,0.0,0,hrt
2011,3,1,105.0,2,red_bull
2011,3,2,85.0,1,mclaren
2011,3,3,50.0,0,ferrari
2011,3,4,32.0,0,renault
2011,3,5,16.0,0,mercedes
2011,3,6,7.0,0,sauber
2011,3,7,4.0,0,toro_rosso
2011,3,8,4.0,0,force_india
2011,3,9,0.0,0,lotus_racing
2011,3,10,0.0,0,williams
2011,3,11,0.0,0,virgin
2011,3,12,0.0,0,hrt
2011,4,1,148.0,3,red_bull
2011,4,2,105.0,1,mclaren
2011,4,3,65.0,0,ferrari
2011,4,4,42.0,0,renault
2011,4,5,26.0,0,mercedes
2011,4,6,8.0,0,sauber
2011,4,7,6.0,0,toro_rosso
2011,4,8,4.0,0,force_india
2011,4,9,0.0,0,lotus_racing
2011,4,10,0.0,0,williams
2011,4,11,0.0,0,virgin
2011,4,12,0.0,0,hrt
2011,5,1,185.0,4,red_bull
2011,5,2,138.0,1,mclaren
2011,5,3,75.0,0,ferrari
2011,5,4,46.0,0,renault
2011,5,5,40.0,0,mercedes
2011,5,6,11.0,0,sauber
2011,5,7,6.0,0,toro_rosso
2011,5,8,4.0,0,force_india
2011,5,9,0.0,0,williams
2011,5,10,0.0,0,lotus_racing
2011,5,11,0.0,0,virgin
2011,5,12,0.0,0,hrt
2011,6,1,222.0,5,red_bull
2011,6,2,161.0,1,mclaren
2011,6,3,93.0,0,ferrari
2011,6,4,50.0,0,renault
2011,6,5,40.0,0,mercedes
2011,6,6,21.0,0,sauber
2011,6,7,10.0,0,force_india
2011,6,8,7.0,0,toro_rosso
2011,6,9,2.0,0,williams
2011,6,10,0.0,0,lotus_racing
2011,6,11,0.0,0,virgin
2011,6,12,0.0,0,hrt
2011,7,1,255.0,5,red_bull
2011,7,2,186.0,2,mclaren
2011,7,3,101.0,0,ferrari
2011,7,4,60.0,0,renault
2011,7,5,52.0,0,mercedes
2011,7,6,27.0,0,sauber
2011,7,7,12.0,0,toro_rosso
2011,7,8,10.0,0,force_india
2011,7,9,4.0,0,williams
2011,7,10,0.0,0,lotus_racing
2011,7,11,0.0,0,hrt
2011,7,12,0.0,0,virgin
2011,8,1,295.0,6,red_bull
2011,8,2,206.0,2,mclaren
2011,8,3,129.0,0,ferrari
2011,8,4,61.0,0,renault
2011,8,5,58.0,0,mercedes
2011,8,6,27.0,0,sauber
2011,8,7,16.0,0,toro_rosso
2011,8,8,12.0,0,force_india
2011,8,9,4.0,0,williams
2011,8,10,0.0,0,lotus_racing
2011,8,11,0.0,0,hrt
2011,8,12,0.0,0,virgin
2011,9,1,328.0,6,red_bull
2011,9,2,218.0,2,mclaren
2011,9,3,164.0,1,ferrari
2011,9,4,68.0,0,mercedes
2011,9,5,65.0,0,renault
2011,9,6,33.0,0,sauber
2011,9,7,17.0,0,toro_rosso
2011,9,8,12.0,0,force_india
2011,9,9,4.0,0,williams
2011,9,10,0.0,0,lotus_racing
2011,9,11,0.0,0,hrt
2011,9,12,0.0,0,virgin
2011,10,1,355.0,6,red_bull
2011,10,2,243.0,3,mclaren
2011,10,3,192.0,1,ferrari
2011,10,4,78.0,0,mercedes
2011,10,5,66.0,0,renault
2011,10,6,35.0,0,sauber
2011,10,7,20.0,0,force_india
2011,10,8,17.0,0,toro_rosso
2011,10,9,4.0,0,williams
2011,10,10,0.0,0,lotus_racing
2011,10,11,0.0,0,hrt
2011,10,12,0.0,0,virgin
2011,11,1,383.0,6,red_bull
2011,11,2,280.0,4,mclaren
2011,11,3,215.0,1,ferrari
2011,11,4,80.0,0,mercedes
2011,11,5,66.0,0,renault
2011,11,6,35.0,0,sauber
2011,11,7,26.0,0,force_india
2011,11,8,22.0,0,toro_rosso
2011,11,9,4.0,0,williams
2011,11,10,0.0,0,lotus_racing
2011,11,11,0.0,0,hrt
2011,11,12,0.0,0,virgin
2011,12,1,426.0,7,red_bull
2011,12,2,295.0,4,mclaren
2011,12,3,231.0,1,ferrari
2011,12,4,98.0,0,mercedes
2011,12,5,68.0,0,renault
2011,12,6,35.0,0,sauber
2011,12,7,32.0,0,force_india
2011,12,8,22.0,0,toro_rosso
2011,12,9,5.0,0,williams
2011,12,10,0.0,0,lotus_racing
2011,12,11,0.0,0,hrt
2011,12,12,0.0,0,virgin
2011,13,1,451.0,8,red_bull
2011,13,2,325.0,4,mclaren
2011,13,3,254.0,1,ferrari
2011,13,4,108.0,0,mercedes
2011,13,5,70.0,0,renault
2011,13,6,36.0,0,force_india
2011,13,7,35.0,0,sauber
2011,13,8,29.0,0,toro_rosso
2011,13,9,5.0,0,williams
2011,13,10,0.0,0,lotus_racing
2011,13,11,0.0,0,hrt
2011,13,12,0.0,0,virgin
2011,14,1,491.0,9,red_bull
2011,14,2,353.0,4,mclaren
2011,14,3,268.0,1,ferrari
2011,14,4,114.0,0,mercedes
2011,14,5,70.0,0,renault
2011,14,6,48.0,0,force_india
2011,14,7,36.0,0,sauber
2011,14,8,29.0,0,toro_rosso
2011,14,9,5.0,0,williams
2011,14,10,0.0,0,lotus_racing
2011,14,11,0.0,0,hrt
2011,14,12,0.0,0,virgin
2011,15,1,518.0,9,red_bull
2011,15,2,388.0,5,mclaren
2011,15,3,292.0,1,ferrari
2011,15,4,123.0,0,mercedes
2011,15,5,72.0,0,renault
2011,15,6,48.0,0,force_india
2011,15,7,40.0,0,sauber
2011,15,8,29.0,0,toro_rosso
2011,15,9,5.0,0,williams
2011,15,10,0.0,0,lotus_racing
2011,15,11,0.0,0,hrt
2011,15,12,0.0,0,virgin
2011,16,1,558.0,10,red_bull
2011,16,2,418.0,5,mclaren
2011,16,3,310.0,1,ferrari
2011,16,4,127.0,0,mercedes
2011,16,5,72.0,0,renault
2011,16,6,49.0,0,force_india
2011,16,7,40.0,0,sauber
2011,16,8,37.0,0,toro_rosso
2011,16,9,5.0,0,williams
2011,16,10,0.0,0,lotus_racing
2011,16,11,0.0,0,hrt
2011,16,12,0.0,0,virgin
2011,17,1,595.0,11,red_bull
2011,17,2,442.0,5,mclaren
2011,17,3,325.0,1,ferrari
2011,17,4,145.0,0,mercedes
2011,17,5,72.0,0,renault
2011,17,6,51.0,0,force_india
2011,17,7,41.0,0,sauber
2011,17,8,41.0,0,toro_rosso
2011,17,9,5.0,0,williams
2011,17,10,0.0,0,lotus_racing
2011,17,11,0.0,0,hrt
2011,17,12,0.0,0,virgin
2011,18,1,607.0,11,red_bull
2011,18,2,482.0,6,mclaren
2011,18,3,353.0,1,ferrari
2011,18,4,159.0,0,mercedes
2011,18,5,72.0,0,renault
2011,18,6,57.0,0,force_india
2011,18,7,42.0,0,sauber
2011,18,8,41.0,0,toro_rosso
2011,18,9,5.0,0,williams
2011,18,10,0.0,0,lotus_racing
2011,18,11,0.0,0,hrt
2011,18,12,0.0,0,virgin
2011,19,1,650.0,12,red_bull
2011,19,2,497.0,6,mclaren
2011,19,3,375.0,1,ferrari
2011,19,4,165.0,0,mercedes
2011,19,5,73.0,0,renault
2011,19,6,69.0,0,force_india
2011,19,7,44.0,0,sauber
2011,19,8,41.0,0,toro_rosso
2011,19,9,5.0,0,williams
2011,19,10,0.0,0,lotus_racing
2011,19,11,0.0,0,hrt
2011,19,12,0.0,0,virgin
2012,1,1,40.0,1,mclaren
2012,1,2,30.0,0,red_bull
2012,1,3,12.0,0,sauber
2012,1,4,10.0,0,ferrari
2012,1,5,6.0,0,lotus_f1
2012,1,6,2.0,0,toro_rosso
2012,1,7,1.0,0,force_india
2012,1,8,0.0,0,mercedes
2012,1,9,0.0,0,williams
2012,1,10,0.0,0,marussia
2012,1,11,0.0,0,caterham
2012,2,1,55.0,1,mclaren
2012,2,2,42.0,0,red_bull
2012,2,3,35.0,1,ferrari
2012,2,4,30.0,0,sauber
2012,2,5,16.0,0,lotus_f1
2012,2,6,9.0,0,force_india
2012,2,7,8.0,0,williams
2012,2,8,6.0,0,toro_rosso
2012,2,9,1.0,0,mercedes
2012,2,10,0.0,0,marussia
2012,2,11,0.0,0,caterham
2012,2,12,0.0,0,hrt
2012,3,1,88.0,1,mclaren
2012,3,2,64.0,0,red_bull
2012,3,3,37.0,1,ferrari
2012,3,4,31.0,0,sauber
2012,3,5,26.0,1,mercedes
2012,3,6,24.0,0,lotus_f1
2012,3,7,18.0,0,williams
2012,3,8,9.0,0,force_india
2012,3,9,6.0,0,toro_rosso
2012,3,10,0.0,0,marussia
2012,3,11,0.0,0,caterham
2012,3,12,0.0,0,hrt
2012,4,1,101.0,1,red_bull
2012,4,2,92.0,1,mclaren
2012,4,3,57.0,0,lotus_f1
2012,4,4,45.0,1,ferrari
2012,4,5,37.0,1,mercedes
2012,4,6,31.0,0,sauber
2012,4,7,18.0,0,williams
2012,4,8,17.0,0,force_india
2012,4,9,6.0,0,toro_rosso
2012,4,10,0.0,0,marussia
2012,4,11,0.0,0,caterham
2012,4,12,0.0,0,hrt
2012,5,1,109.0,1,red_bull
2012,5,2,98.0,1,mclaren
2012,5,3,84.0,0,lotus_f1
2012,5,4,63.0,1,ferrari
2012,5,5,43.0,1,mercedes
2012,5,6,43.0,1,williams
2012,5,7,41.0,0,sauber
2012,5,8,18.0,0,force_india
2012,5,9,6.0,0,toro_rosso
2012,5,10,0.0,0,marussia
2012,5,11,0.0,0,caterham
2012,5,12,0.0,0,hrt
2012,6,1,146.0,2,red_bull
2012,6,2,108.0,1,mclaren
2012,6,3,86.0,1,ferrari
2012,6,4,86.0,0,lotus_f1
2012,6,5,61.0,1,mercedes
2012,6,6,44.0,1,williams
2012,6,7,41.0,0,sauber
2012,6,8,28.0,0,force_india
2012,6,9,6.0,0,toro_rosso
2012,6,10,0.0,0,caterham
2012,6,11,0.0,0,marussia
2012,6,12,0.0,0,hrt
2012,7,1,164.0,2,red_bull
2012,7,2,133.0,2,mclaren
2012,7,3,108.0,0,lotus_f1
2012,7,4,97.0,1,ferrari
2012,7,5,69.0,1,mercedes
2012,7,6,58.0,0,sauber
2012,7,7,44.0,1,williams
2012,7,8,28.0,0,force_india
2012,7,9,6.0,0,toro_rosso
2012,7,10,0.0,0,caterham
2012,7,11,0.0,0,marussia
2012,7,12,0.0,0,hrt
2012,8,1,176.0,2,red_bull
2012,8,2,137.0,2,mclaren
2012,8,3,126.0,0,lotus_f1
2012,8,4,122.0,2,ferrari
2012,8,5,92.0,1,mercedes
2012,8,6,60.0,0,sauber
2012,8,7,45.0,1,williams
2012,8,8,44.0,0,force_india
2012,8,9,6.0,0,toro_rosso
2012,8,10,0.0,0,caterham
2012,8,11,0.0,0,marussia
2012,8,12,0.0,0,hrt
2012,9,1,216.0,3,red_bull
2012,9,2,152.0,2,ferrari
2012,9,3,144.0,0,lotus_f1
2012,9,4,142.0,2,mclaren
2012,9,5,98.0,1,mercedes
2012,9,6,60.0,0,sauber
2012,9,7,47.0,1,williams
2012,9,8,44.0,0,force_india
2012,9,9,6.0,0,toro_rosso
2012,9,10,0.0,0,caterham
2012,9,11,0.0,0,marussia
2012,9,12,0.0,0,hrt
2012,10,1,230.0,3,red_bull
2012,10,2,177.0,3,ferrari
2012,10,3,160.0,2,mclaren
2012,10,4,159.0,0,lotus_f1
2012,10,5,105.0,1,mercedes
2012,10,6,80.0,0,sauber
2012,10,7,47.0,1,williams
2012,10,8,46.0,0,force_india
2012,10,9,6.0,0,toro_rosso
2012,10,10,0.0,0,caterham
2012,10,11,0.0,0,marussia
2012,10,12,0.0,0,hrt
2012,11,1,246.0,3,red_bull
2012,11,2,193.0,3,mclaren
2012,11,3,192.0,0,lotus_f1
2012,11,4,189.0,3,ferrari
2012,11,5,106.0,1,mercedes
2012,11,6,80.0,0,sauber
2012,11,7,53.0,1,williams
2012,11,8,46.0,0,force_india
2012,11,9,6.0,0,toro_rosso
