Season,Round,CircuitID,Position,DriverID,Code,PermanentNumber,GivenName,FamilyName,DateOfBirth,Nationality,ConstructorID,ConstructorName,ConstructorNationality,Q1,Q2,Q3
2011,12,spa,21,ambrosio,DAM,0,Jérôme,d'Ambrosio,1985-12-27,Belgian,virgin,Virgin,British,2:11.601,0,0
2011,12,spa,22,liuzzi,LIU,0,Vitantonio,Liuzzi,1980-08-06,Italian,hrt,HRT,Spanish,2:11.616,0,0
2011,12,spa,23,ricciardo,RIC,3,Daniel,Ricciardo,1989-07-01,Australian,hrt,HRT,Spanish,2:13.077,0,0
2011,13,monza,1,vettel,VET,5,Sebastian,Vettel,1987-07-03,German,red_bull,Red Bull,Austrian,1:24.002,1:22.914,1:22.275
2011,13,monza,2,hamilton,HAM,44,Lewis,Hamilton,1985-01-07,British,mclaren,McLaren,British,1:23.976,1:23.172,1:22.725
2011,13,monza,3,button,BUT,22,Jenson,Button,1980-01-19,British,mclaren,McLaren,British,1:24.013,1:23.031,1:22.777
2011,13,monza,4,alonso,ALO,14,Fernando,Alonso,1981-07-29,Spanish,ferrari,Ferrari,Italian,1:24.134,1:23.342,1:22.841
2011,13,monza,5,webber,WEB,0,Mark,Webber,1976-08-27,Australian,red_bull,Red Bull,Austrian,1:24.148,1:23.387,1:22.972
2011,13,monza,6,massa,MAS,19,Felipe,Massa,1981-04-25,Brazilian,ferrari,Ferrari,Italian,1:24.523,1:23.681,1:23.188
2011,13,monza,7,petrov,PET,0,Vitaly,Petrov,1984-09-08,Russian,renault,Renault,French,1:24.486,1:23.741,1:23.530
2011,13,monza,8,michael_schumacher,MSC,0,Michael,Schumacher,1969-01-03,German,mercedes,Mercedes,German,1:25.108,1:23.671,1:23.777
2011,13,monza,9,rosberg,ROS,6,Nico,Rosberg,1985-06-27,German,mercedes,Mercedes,German,1:24.550,1:23.335,1:24.477
2011,13,monza,10,bruno_senna,SEN,0,Bruno,Senna,1983-10-15,Brazilian,renault,Renault,French,1:24.914,1:24.157,0
2011,13,monza,11,resta,DIR,40,Paul,di Resta,1986-04-16,British,force_india,Force India,Indian,1:24.574,1:24.163,0
2011,13,monza,12,sutil,SUT,99,Adrian,Sutil,1983-01-11,German,force_india,Force India,Indian,1:24.595,1:24.209,0
2011,13,monza,13,barrichello,BAR,0,Rubens,Barrichello,1972-05-23,Brazilian,williams,Williams,British,1:24.975,1:24.648,0
2011,13,monza,14,maldonado,MAL,13,Pastor,Maldonado,1985-03-09,Venezuelan,williams,Williams,British,1:24.798,1:24.726,0
2011,13,monza,15,perez,PER,11,Sergio,Pérez,1990-01-26,Mexican,sauber,Sauber,Swiss,1:25.113,1:24.845,0
2011,13,monza,16,buemi,BUE,0,Sébastien,Buemi,1988-10-31,Swiss,toro_rosso,Toro Rosso,Italian,1:25.164,1:24.932,0
2011,13,monza,17,kobayashi,KOB,10,Kamui,Kobayashi,1986-09-13,Japanese,sauber,Sauber,Swiss,1:24.879,1:25.065,0
2011,13,monza,18,alguersuari,ALG,0,Jaime,Alguersuari,1990-03-23,Spanish,toro_rosso,Toro Rosso,Italian,1:25.334,0,0
2011,13,monza,19,trulli,TRU,0,Jarno,Trulli,1974-07-13,Italian,lotus_racing,Lotus,Malaysian,1:26.647,0,0
2011,13,monza,20,kovalainen,KOV,0,Heikki,Kovalainen,1981-10-19,Finnish,lotus_racing,Lotus,Malaysian,1:27.184,0,0
2011,13,monza,21,glock,GLO,0,Timo,Glock,1982-03-18,German,virgin,Virgin,British,1:27.591,0,0
2011,13,monza,22,ambrosio,DAM,0,Jérôme,d'Ambrosio,1985-12-27,Belgian,virgin,Virgin,British,1:27.609,0,0
2011,13,monza,23,ricciardo,RIC,3,Daniel,Ricciardo,1989-07-01,Australian,hrt,HRT,Spanish,1:28.054,0,0
2011,13,monza,24,liuzzi,LIU,0,Vitantonio,Liuzzi,1980-08-06,Italian,hrt,HRT,Spanish,1:28.231,0,0
2011,14,marina_bay,1,vettel,VET,5,Sebastian,Vettel,1987-07-03,German,red_bull,Red Bull,Austrian,1:46.397,1:44.931,1:44.381
2011,14,marina_bay,2,webber,WEB,0,Mark,Webber,1976-08-27,Australian,red_bull,Red Bull,Austrian,1:47.332,1:45.651,1:44.732
2011,14,marina_bay,3,button,BUT,22,Jenson,Button,1980-01-19,British,mclaren,McLaren,British,1:46.956,1:45.472,1:44.804
2011,14,marina_bay,4,hamilton,HAM,44,Lewis,Hamilton,1985-01-07,British,mclaren,McLaren,British,1:47.014,1:46.829,1:44.809
2011,14,marina_bay,5,alonso,ALO,14,Fernando,Alonso,1981-07-29,Spanish,ferrari,Ferrari,Italian,1:47.054,1:45.779,1:44.874
2011,14,marina_bay,6,massa,MAS,19,Felipe,Massa,1981-04-25,Brazilian,ferrari,Ferrari,Italian,1:47.945,1:45.955,1:45.800
2011,14,marina_bay,7,rosberg,ROS,6,Nico,Rosberg,1985-06-27,German,mercedes,Mercedes,German,1:47.688,1:46.405,1:46.013
2011,14,marina_bay,8,michael_schumacher,MSC,0,Michael,Schumacher,1969-01-03,German,mercedes,Mercedes,German,1:48.819,1:46.043,0
2011,14,marina_bay,9,sutil,SUT,99,Adrian,Sutil,1983-01-11,German,force_india,Force India,Indian,1:47.952,1:47.093,0
2011,14,marina_bay,10,resta,DIR,40,Paul,di Resta,1986-04-16,British,force_india,Force India,Indian,1:48.022,1:47.486,0
2011,14,marina_bay,11,perez,PER,11,Sergio,Pérez,1990-01-26,Mexican,sauber,Sauber,Swiss,1:47.717,1:47.616,0
2011,14,marina_bay,12,barrichello,BAR,0,Rubens,Barrichello,1972-05-23,Brazilian,williams,Williams,British,1:48.061,1:48.082,0
2011,14,marina_bay,13,maldonado,MAL,13,Pastor,Maldonado,1985-03-09,Venezuelan,williams,Williams,British,1:49.710,1:48.270,0
2011,14,marina_bay,14,buemi,BUE,0,Sébastien,Buemi,1988-10-31,Swiss,toro_rosso,Toro Rosso,Italian,1:48.753,1:48.634,0
2011,14,marina_bay,15,bruno_senna,SEN,0,Bruno,Senna,1983-10-15,Brazilian,renault,Renault,French,1:48.861,1:48.662,0
2011,14,marina_bay,16,alguersuari,ALG,0,Jaime,Alguersuari,1990-03-23,Spanish,toro_rosso,Toro Rosso,Italian,1:49.588,1:49.862,0
2011,14,marina_bay,17,kobayashi,KOB,10,Kamui,Kobayashi,1986-09-13,Japanese,sauber,Sauber,Swiss,1:48.054,0,0
2011,14,marina_bay,18,petrov,PET,0,Vitaly,Petrov,1984-09-08,Russian,renault,Renault,French,1:49.835,0,0
2011,14,marina_bay,19,kovalainen,KOV,0,Heikki,Kovalainen,1981-10-19,Finnish,lotus_racing,Lotus,Malaysian,1:50.948,0,0
2011,14,marina_bay,20,trulli,TRU,0,Jarno,Trulli,1974-07-13,Italian,lotus_racing,Lotus,Malaysian,1:51.012,0,0
2011,14,marina_bay,21,glock,GLO,0,Timo,Glock,1982-03-18,German,virgin,Virgin,British,1:52.154,0,0
2011,14,marina_bay,22,ambrosio,DAM,0,Jérôme,d'Ambrosio,1985-12-27,Belgian,virgin,Virgin,British,1:52.363,0,0
2011,14,marina_bay,23,ricciardo,RIC,3,Daniel,Ricciardo,1989-07-01,Australian,hrt,HRT,Spanish,1:52.404,0,0
2011,14,marina_bay,24,liuzzi,LIU,0,Vitantonio,Liuzzi,1980-08-06,Italian,hrt,HRT,Spanish,1:52.810,0,0
2011,15,suzuka,1,vettel,VET,5,Sebastian,Vettel,1987-07-03,German,red_bull,Red Bull,Austrian,1:33.051,1:31.424,1:30.466
2011,15,suzuka,2,button,BUT,22,Jenson,Button,1980-01-19,British,mclaren,McLaren,British,1:32.947,1:31.434,1:30.475
2011,15,suzuka,3,hamilton,HAM,44,Lewis,Hamilton,1985-01-07,British,mclaren,McLaren,British,1:32.843,1:31.139,1:30.617
2011,15,suzuka,4,massa,MAS,19,Felipe,Massa,1981-04-25,Brazilian,ferrari,Ferrari,Italian,1:33.235,1:31.909,1:30.804
2011,15,suzuka,5,alonso,ALO,14,Fernando,Alonso,1981-07-29,Spanish,ferrari,Ferrari,Italian,1:32.817,1:31.612,1:30.886
2011,15,suzuka,6,webber,WEB,0,Mark,Webber,1976-08-27,Australian,red_bull,Red Bull,Austrian,1:33.135,1:31.576,1:31.156
2011,15,suzuka,7,michael_schumacher,MSC,0,Michael,Schumacher,1969-01-03,German,mercedes,Mercedes,German,1:33.748,1:32.116,0
2011,15,suzuka,8,bruno_senna,SEN,0,Bruno,Senna,1983-10-15,Brazilian,renault,Renault,French,1:33.359,1:32.297,0
2011,15,suzuka,9,petrov,PET,0,Vitaly,Petrov,1984-09-08,Russian,renault,Renault,French,1:32.877,1:32.245,0
2011,15,suzuka,10,kobayashi,KOB,10,Kamui,Kobayashi,1986-09-13,Japanese,sauber,Sauber,Swiss,1:32.626,1:32.380,0
2011,15,suzuka,11,sutil,SUT,99,Adrian,Sutil,1983-01-11,German,force_india,Force India,Indian,1:32.761,1:32.463,0
2011,15,suzuka,12,resta,DIR,40,Paul,di Resta,1986-04-16,British,force_india,Force India,Indian,1:33.499,1:32.746,0
2011,15,suzuka,13,barrichello,BAR,0,Rubens,Barrichello,1972-05-23,Brazilian,williams,Williams,British,1:33.921,1:33.079,0
2011,15,suzuka,14,maldonado,MAL,13,Pastor,Maldonado,1985-03-09,Venezuelan,williams,Williams,British,1:33.781,1:33.224,0
2011,15,suzuka,15,buemi,BUE,0,Sébastien,Buemi,1988-10-31,Swiss,toro_rosso,Toro Rosso,Italian,1:33.064,1:33.227,0
2011,15,suzuka,16,alguersuari,ALG,0,Jaime,Alguersuari,1990-03-23,Spanish,toro_rosso,Toro Rosso,Italian,1:35.111,1:33.427,0
2011,15,suzuka,17,perez,PER,11,Sergio,Pérez,1990-01-26,Mexican,sauber,Sauber,Swiss,1:34.704,0,0
2011,15,suzuka,18,kovalainen,KOV,0,Heikki,Kovalainen,1981-10-19,Finnish,lotus_racing,Lotus,Malaysian,1:35.454,0,0
2011,15,suzuka,19,trulli,TRU,0,Jarno,Trulli,1974-07-13,Italian,lotus_racing,Lotus,Malaysian,1:35.514,0,0
2011,15,suzuka,20,ambrosio,DAM,0,Jérôme,d'Ambrosio,1985-12-27,Belgian,virgin,Virgin,British,1:36.439,0,0
2011,15,suzuka,21,glock,GLO,0,Timo,Glock,1982-03-18,German,virgin,Virgin,British,1:36.507,0,0
2011,15,suzuka,22,ricciardo,RIC,3,Daniel,Ricciardo,1989-07-01,Australian,hrt,HRT,Spanish,1:37.846,0,0
2011,15,suzuka,23,rosberg,ROS,6,Nico,Rosberg,1985-06-27,German,mercedes,Mercedes,German,0,0,0
2011,15,suzuka,24,liuzzi,LIU,0,Vitantonio,Liuzzi,1980-08-06,Italian,hrt,HRT,Spanish,0,0,0
2011,16,yeongam,1,hamilton,HAM,44,Lewis,Hamilton,1985-01-07,British,mclaren,McLaren,British,1:37.525,1:36.526,1:35.820
2011,16,yeongam,2,vettel,VET,5,Sebastian,Vettel,1987-07-03,German,red_bull,Red Bull,Austrian,1:39.093,1:37.285,1:36.042
2011,16,yeongam,3,button,BUT,22,Jenson,Button,1980-01-19,British,mclaren,McLaren,British,1:37.929,1:37.302,1:36.126
2011,16,yeongam,4,webber,WEB,0,Mark,Webber,1976-08-27,Australian,red_bull,Red Bull,Austrian,1:39.071,1:37.292,1:36.468
2011,16,yeongam,5,massa,MAS,19,Felipe,Massa,1981-04-25,Brazilian,ferrari,Ferrari,Italian,1:38.670,1:37.313,1:36.831
2011,16,yeongam,6,alonso,ALO,14,Fernando,Alonso,1981-07-29,Spanish,ferrari,Ferrari,Italian,1:38.393,1:37.352,1:36.980
2011,16,yeongam,7,rosberg,ROS,6,Nico,Rosberg,1985-06-27,German,mercedes,Mercedes,German,1:38.426,1:37.892,1:37.754
2011,16,yeongam,8,petrov,PET,0,Vitaly,Petrov,1984-09-08,Russian,renault,Renault,French,1:38.378,1:38.186,1:38.124
2011,16,yeongam,9,resta,DIR,40,Paul,di Resta,1986-04-16,British,force_india,Force India,Indian,1:38.549,1:38.254,0
2011,16,yeongam,10,sutil,SUT,99,Adrian,Sutil,1983-01-11,German,force_india,Force India,Indian,1:38.789,1:38.219,0
2011,16,yeongam,11,alguersuari,ALG,0,Jaime,Alguersuari,1990-03-23,Spanish,toro_rosso,Toro Rosso,Italian,1:39.392,1:38.315,0
2011,16,yeongam,12,michael_schumacher,MSC,0,Michael,Schumacher,1969-01-03,German,mercedes,Mercedes,German,1:38.502,1:38.354,0
2011,16,yeongam,13,buemi,BUE,0,Sébastien,Buemi,1988-10-31,Swiss,toro_rosso,Toro Rosso,Italian,1:39.352,1:38.508,0
2011,16,yeongam,14,kobayashi,KOB,10,Kamui,Kobayashi,1986-09-13,Japanese,sauber,Sauber,Swiss,1:39.464,1:38.775,0
2011,16,yeongam,15,bruno_senna,SEN,0,Bruno,Senna,1983-10-15,Brazilian,renault,Renault,French,1:39.316,1:38.791,0
2011,16,yeongam,16,maldonado,MAL,13,Pastor,Maldonado,1985-03-09,Venezuelan,williams,Williams,British,1:39.436,1:39.189,0
2011,16,yeongam,17,perez,PER,11,Sergio,Pérez,1990-01-26,Mexican,sauber,Sauber,Swiss,1:39.097,1:39.443,0
2011,16,yeongam,18,barrichello,BAR,0,Rubens,Barrichello,1972-05-23,Brazilian,williams,Williams,British,1:39.538,0,0
2011,16,yeongam,19,kovalainen,KOV,0,Heikki,Kovalainen,1981-10-19,Finnish,lotus_racing,Lotus,Malaysian,1:40.522,0,0
2011,16,yeongam,20,trulli,TRU,0,Jarno,Trulli,1974-07-13,Italian,lotus_racing,Lotus,Malaysian,1:41.101,0,0
2011,16,yeongam,21,glock,GLO,0,Timo,Glock,1982-03-18,German,virgin,Virgin,British,1:42.091,0,0
2011,16,yeongam,22,ambrosio,DAM,0,Jérôme,d'Ambrosio,1985-12-27,Belgian,virgin,Virgin,British,1:43.483,0,0
2011,16,yeongam,23,liuzzi,LIU,0,Vitantonio,Liuzzi,1980-08-06,Italian,hrt,HRT,Spanish,1:43.758,0,0
2011,16,yeongam,24,ricciardo,RIC,3,Daniel,Ricciardo,1989-07-01,Australian,hrt,HRT,Spanish,0,0,0
2011,17,buddh,1,vettel,VET,5,Sebastian,Vettel,1987-07-03,German,red_bull,Red Bull,Austrian,1:26.218,1:24.657,1:24.178
2011,17,buddh,2,hamilton,HAM,44,Lewis,Hamilton,1985-01-07,British,mclaren,McLaren,British,1:26.563,1:25.019,1:24.474
2011,17,buddh,3,webber,WEB,0,Mark,Webber,1976-08-27,Australian,red_bull,Red Bull,Austrian,1:26.473,1:25.282,1:24.508
2011,17,buddh,4,alonso,ALO,14,Fernando,Alonso,1981-07-29,Spanish,ferrari,Ferrari,Italian,1:26.774,1:25.158,1:24.519
2011,17,buddh,5,button,BUT,22,Jenson,Button,1980-01-19,British,mclaren,McLaren,British,1:26.225,1:25.299,1:24.950
2011,17,buddh,6,massa,MAS,19,Felipe,Massa,1981-04-25,Brazilian,ferrari,Ferrari,Italian,1:27.012,1:25.522,1:25.122
2011,17,buddh,7,rosberg,ROS,6,Nico,Rosberg,1985-06-27,German,mercedes,Mercedes,German,1:26.364,1:25.555,1:25.451
2011,17,buddh,8,sutil,SUT,99,Adrian,Sutil,1983-01-11,German,force_india,Force India,Indian,1:26.271,1:26.140,0
2011,17,buddh,9,buemi,BUE,0,Sébastien,Buemi,1988-10-31,Swiss,toro_rosso,Toro Rosso,Italian,1:26.608,1:26.161,0
2011,17,buddh,10,alguersuari,ALG,0,Jaime,Alguersuari,1990-03-23,Spanish,toro_rosso,Toro Rosso,Italian,1:26.557,1:26.319,0
2011,17,buddh,11,petrov,PET,0,Vitaly,Petrov,1984-09-08,Russian,renault,Renault,French,1:26.189,1:26.319,0
2011,17,buddh,12,michael_schumacher,MSC,0,Michael,Schumacher,1969-01-03,German,mercedes,Mercedes,German,1:26.790,1:26.337,0
2011,17,buddh,13,resta,DIR,40,Paul,di Resta,1986-04-16,British,force_india,Force India,Indian,1:26.864,1:26.503,0
2011,17,buddh,14,maldonado,MAL,13,Pastor,Maldonado,1985-03-09,Venezuelan,williams,Williams,British,1:26.829,1:26.537,0
2011,17,buddh,15,bruno_senna,SEN,0,Bruno,Senna,1983-10-15,Brazilian,renault,Renault,French,1:26.766,1:26.651,0
2011,17,buddh,16,barrichello,BAR,0,Rubens,Barrichello,1972-05-23,Brazilian,williams,Williams,British,1:27.479,1:27.247,0
2011,17,buddh,17,perez,PER,11,Sergio,Pérez,1990-01-26,Mexican,sauber,Sauber,Swiss,1:27.249,1:27.562,0
2011,17,buddh,18,kobayashi,KOB,10,Kamui,Kobayashi,1986-09-13,Japanese,sauber,Sauber,Swiss,1:27.876,0,0
2011,17,buddh,19,kovalainen,KOV,0,Heikki,Kovalainen,1981-10-19,Finnish,lotus_racing,Lotus,Malaysian,1:28.565,0,0
2011,17,buddh,20,trulli,TRU,0,Jarno,Trulli,1974-07-13,Italian,lotus_racing,Lotus,Malaysian,1:28.752,0,0
2011,17,buddh,21,ricciardo,RIC,3,Daniel,Ricciardo,1989-07-01,Australian,hrt,HRT,Spanish,1:30.216,0,0
2011,17,buddh,22,karthikeyan,KAR,0,Narain,Karthikeyan,1977-01-14,Indian,hrt,HRT,Spanish,1:30.238,0,0
2011,17,buddh,23,ambrosio,DAM,0,Jérôme,d'Ambrosio,1985-12-27,Belgian,virgin,Virgin,British,1:30.866,0,0
2011,17,buddh,24,glock,GLO,0,Timo,Glock,1982-03-18,German,virgin,Virgin,British,1:34.046,0,0
2011,18,yas_marina,1,vettel,VET,5,Sebastian,Vettel,1987-07-03,German,red_bull,Red Bull,Austrian,1:40.478,1:38.516,1:38.481
2011,18,yas_marina,2,hamilton,HAM,44,Lewis,Hamilton,1985-01-07,British,mclaren,McLaren,British,1:39.782,1:38.434,1:38.622
2011,18,yas_marina,3,button,BUT,22,Jenson,Button,1980-01-19,British,mclaren,McLaren,British,1:40.227,1:39.097,1:38.631
2011,18,yas_marina,4,webber,WEB,0,Mark,Webber,1976-08-27,Australian,red_bull,Red Bull,Austrian,1:40.167,1:38.821,1:38.858
2011,18,yas_marina,5,alonso,ALO,14,Fernando,Alonso,1981-07-29,Spanish,ferrari,Ferrari,Italian,1:41.380,1:39.058,1:39.058
2011,18,yas_marina,6,massa,MAS,19,Felipe,Massa,1981-04-25,Brazilian,ferrari,Ferrari,Italian,1:41.592,1:39.623,1:39.695
2011,18,yas_marina,7,rosberg,ROS,6,Nico,Rosberg,1985-06-27,German,mercedes,Mercedes,German,1:41.120,1:39.420,1:39.773
2011,18,yas_marina,8,michael_schumacher,MSC,0,Michael,Schumacher,1969-01-03,German,mercedes,Mercedes,German,1:42.605,1:40.554,1:40.662
2011,18,yas_marina,9,sutil,SUT,99,Adrian,Sutil,1983-01-11,German,force_india,Force India,Indian,1:40.595,1:40.205,1:40.768
2011,18,yas_marina,10,resta,DIR,40,Paul,di Resta,1986-04-16,British,force_india,Force India,Indian,1:41.064,1:40.414,0
2011,18,yas_marina,11,perez,PER,11,Sergio,Pérez,1990-01-26,Mexican,sauber,Sauber,Swiss,1:41.311,1:40.874,0
2011,18,yas_marina,12,petrov,PET,0,Vitaly,Petrov,1984-09-08,Russian,renault,Renault,French,1:40.955,1:40.919,0
2011,18,yas_marina,13,buemi,BUE,0,Sébastien,Buemi,1988-10-31,Swiss,toro_rosso,Toro Rosso,Italian,1:41.737,1:41.009,0
2011,18,yas_marina,14,bruno_senna,SEN,0,Bruno,Senna,1983-10-15,Brazilian,renault,Renault,French,1:41.391,1:41.079,0
2011,18,yas_marina,15,alguersuari,ALG,0,Jaime,Alguersuari,1990-03-23,Spanish,toro_rosso,Toro Rosso,Italian,1:41.386,1:41.162,0
2011,18,yas_marina,16,kobayashi,KOB,10,Kamui,Kobayashi,1986-09-13,Japanese,sauber,Sauber,Swiss,1:41.613,1:41.240,0
2011,18,yas_marina,17,maldonado,MAL,13,Pastor,Maldonado,1985-03-09,Venezuelan,williams,Williams,British,1:42.258,1:41.760,0
2011,18,yas_marina,18,kovalainen,KOV,0,Heikki,Kovalainen,1981-10-19,Finnish,lotus_racing,Lotus,Malaysian,1:42.979,0,0
2011,18,yas_marina,19,trulli,TRU,0,Jarno,Trulli,1974-07-13,Italian,lotus_racing,Lotus,Malaysian,1:43.884,0,0
2011,18,yas_marina,20,glock,GLO,0,Timo,Glock,1982-03-18,German,virgin,Virgin,British,1:44.515,0,0
2011,18,yas_marina,21,ricciardo,RIC,3,Daniel,Ricciardo,1989-07-01,Australian,hrt,HRT,Spanish,1:44.641,0,0
2011,18,yas_marina,22,ambrosio,DAM,0,Jérôme,d'Ambrosio,1985-12-27,Belgian,virgin,Virgin,British,1:44.699,0,0
2011,18,yas_marina,23,liuzzi,LIU,0,Vitantonio,Liuzzi,1980-08-06,Italian,hrt,HRT,Spanish,1:45.159,0,0
2011,19,interlagos,1,vettel,VET,5,Sebastian,Vettel,1987-07-03,German,red_bull,Red Bull,Austrian,1:13.664,1:12.446,1:11.918
2011,19,interlagos,2,webber,WEB,0,Mark,Webber,1976-08-27,Australian,red_bull,Red Bull,Austrian,1:13.467,1:12.658,1:12.099
2011,19,interlagos,3,button,BUT,22,Jenson,Button,1980-01-19,British,mclaren,McLaren,British,1:13.281,1:12.820,1:12.283
2011,19,interlagos,4,hamilton,HAM,44,Lewis,Hamilton,1985-01-07,British,mclaren,McLaren,British,1:13.361,1:12.811,1:12.480
2011,19,interlagos,5,alonso,ALO,14,Fernando,Alonso,1981-07-29,Spanish,ferrari,Ferrari,Italian,1:13.969,1:12.870,1:12.591
2011,19,interlagos,6,rosberg,ROS,6,Nico,Rosberg,1985-06-27,German,mercedes,Mercedes,German,1:14.083,1:12.569,1:13.050
2011,19,interlagos,7,massa,MAS,19,Felipe,Massa,1981-04-25,Brazilian,ferrari,Ferrari,Italian,1:14.269,1:13.291,1:13.068
2011,19,interlagos,8,sutil,SUT,99,Adrian,Sutil,1983-01-11,German,force_india,Force India,Indian,1:13.480,1:13.261,1:13.298
2011,19,interlagos,9,bruno_senna,SEN,0,Bruno,Senna,1983-10-15,Brazilian,renault,Renault,French,1:14.453,1:13.300,1:13.761
2011,19,interlagos,10,michael_schumacher,MSC,0,Michael,Schumacher,1969-01-03,German,mercedes,Mercedes,German,1:13.694,1:13.571,0
2011,19,interlagos,11,resta,DIR,40,Paul,di Resta,1986-04-16,British,force_india,Force India,Indian,1:13.733,1:13.584,0
2011,19,interlagos,12,barrichello,BAR,0,Rubens,Barrichello,1972-05-23,Brazilian,williams,Williams,British,1:14.117,1:13.801,0
2011,19,interlagos,13,alguersuari,ALG,0,Jaime,Alguersuari,1990-03-23,Spanish,toro_rosso,Toro Rosso,Italian,1:14.225,1:13.804,0
2011,19,interlagos,14,buemi,BUE,0,Sébastien,Buemi,1988-10-31,Swiss,toro_rosso,Toro Rosso,Italian,1:14.500,1:13.919,0
2011,19,interlagos,15,petrov,PET,0,Vitaly,Petrov,1984-09-08,Russian,renault,Renault,French,1:13.859,1:14.053,0
2011,19,interlagos,16,kobayashi,KOB,10,Kamui,Kobayashi,1986-09-13,Japanese,sauber,Sauber,Swiss,1:14.571,1:14.129,0
2011,19,interlagos,17,perez,PER,11,Sergio,Pérez,1990-01-26,Mexican,sauber,Sauber,Swiss,1:14.430,1:14.182,0
2011,19,interlagos,18,maldonado,MAL,13,Pastor,Maldonado,1985-03-09,Venezuelan,williams,Williams,British,1:14.625,0,0
2011,19,interlagos,19,kovalainen,KOV,0,Heikki,Kovalainen,1981-10-19,Finnish,lotus_racing,Lotus,Malaysian,1:15.068,0,0
2011,19,interlagos,20,trulli,TRU,0,Jarno,Trulli,1974-07-13,Italian,lotus_racing,Lotus,Malaysian,1:15.358,0,0
2011,19,interlagos,21,liuzzi,LIU,0,Vitantonio,Liuzzi,1980-08-06,Italian,hrt,HRT,Spanish,1:16.631,0,0
2011,19,interlagos,22,ricciardo,RIC,3,Daniel,Ricciardo,1989-07-01,Australian,hrt,HRT,Spanish,1:16.890,0,0
2011,19,interlagos,23,ambrosio,DAM,0,Jérôme,d'Ambrosio,1985-12-27,Belgian,virgin,Virgin,British,1:17.019,0,0
2011,19,interlagos,24,glock,GLO,0,Timo,Glock,1982-03-18,German,virgin,Virgin,British,1:17.060,0,0
2012,1,albert_park,1,hamilton,HAM,44,Lewis,Hamilton,1985-01-07,British,mclaren,McLaren,British,1:26.800,1:25.626,1:24.922
2012,1,albert_park,2,button,BUT,22,Jenson,Button,1980-01-19,British,mclaren,McLaren,British,1:26.832,1:25.663,1:25.074
2012,1,albert_park,3,grosjean,GRO,8,Romain,Grosjean,1986-04-17,French,lotus_f1,Lotus F1,British,1:26.498,1:25.845,1:25.302
2012,1,albert_park,4,michael_schumacher,MSC,0,Michael,Schumacher,1969-01-03,German,mercedes,Mercedes,German,1:26.586,1:25.571,1:25.336
2012,1,albert_park,5,webber,WEB,0,Mark,Webber,1976-08-27,Australian,red_bull,Red Bull,Austrian,1:27.117,1:26.597,1:25.651
2012,1,albert_park,6,vettel,VET,5,Sebastian,Vettel,1987-07-03,German,red_bull,Red Bull,Austrian,1:26.773,1:25.982,1:25.668
2012,1,albert_park,7,rosberg,ROS,6,Nico,Rosberg,1985-06-27,German,mercedes,Mercedes,German,1:26.763,1:25.469,1:25.686
2012,1,albert_park,8,maldonado,MAL,13,Pastor,Maldonado,1985-03-09,Venezuelan,williams,Williams,British,1:26.803,1:26.206,1:25.908
2012,1,albert_park,9,hulkenberg,HUL,27,Nico,Hülkenberg,1987-08-19,German,force_india,Force India,Indian,1:27.464,1:26.314,1:26.451
2012,1,albert_park,10,ricciardo,RIC,3,Daniel,Ricciardo,1989-07-01,Australian,toro_rosso,Toro Rosso,Italian,1:27.024,1:26.319,0
2012,1,albert_park,11,vergne,VER,25,Jean-Éric,Vergne,1990-04-25,French,toro_rosso,Toro Rosso,Italian,1:26.493,1:26.429,0
2012,1,albert_park,12,alonso,ALO,14,Fernando,Alonso,1981-07-29,Spanish,ferrari,Ferrari,Italian,1:26.688,1:26.494,0
2012,1,albert_park,13,kobayashi,KOB,10,Kamui,Kobayashi,1986-09-13,Japanese,sauber,Sauber,Swiss,1:26.182,1:26.590,0
2012,1,albert_park,14,bruno_senna,SEN,0,Bruno,Senna,1983-10-15,Brazilian,williams,Williams,British,1:27.004,1:26.663,0
2012,1,albert_park,15,resta,DIR,40,Paul,di Resta,1986-04-16,British,force_india,Force India,Indian,1:27.469,1:27.086,0
2012,1,albert_park,16,massa,MAS,19,Felipe,Massa,1981-04-25,Brazilian,ferrari,Ferrari,Italian,1:27.633,1:27.497,0
2012,1,albert_park,17,perez,PER,11,Sergio,Pérez,1990-01-26,Mexican,sauber,Sauber,Swiss,1:26.596,0,0
2012,1,albert_park,18,raikkonen,RAI,7,Kimi,Räikkönen,1979-10-17,Finnish,lotus_f1,Lotus F1,British,1:27.758,0,0
2012,1,albert_park,19,kovalainen,KOV,0,Heikki,Kovalainen,1981-10-19,Finnish,caterham,Caterham,Malaysian,1:28.679,0,0
2012,1,albert_park,20,petrov,PET,0,Vitaly,Petrov,1984-09-08,Russian,caterham,Caterham,Malaysian,1:29.018,0,0
2012,1,albert_park,21,glock,GLO,0,Timo,Glock,1982-03-18,German,marussia,Marussia,Russian,1:30.923,0,0
2012,1,albert_park,22,pic,PIC,0,Charles,Pic,1990-02-15,French,marussia,Marussia,Russian,1:31.670,0,0
2012,1,albert_park,23,rosa,DLR,0,Pedro,de la Rosa,1971-02-24,Spanish,hrt,HRT,Spanish,1:33.495,0,0
2012,1,albert_park,24,karthikeyan,KAR,0,Narain,Karthikeyan,1977-01-14,Indian,hrt,HRT,Spanish,1:33.643,0,0
